timestamp,id,timestamp_local,sn,rh,temp,lat,lon,device_state,wd,ws,pm1,pm25,pm10,co,no,no2,o3,co2,pm1_model_id,pm25_model_id,pm10_model_id,co_model_id,no_model_id,no2_model_id,o3_model_id,co2_model_id
2024-05-06T02:23:37Z,135793299,2024-05-06T05:23:37Z,MOD-00116,83.1,18.7,,,ACTIVE,316.0,1.39,15.61,16.09,18.753,586.705,1.814,11.241,-9.429,591.414,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:22:37Z,135793298,2024-05-06T05:22:37Z,MOD-00116,83.9,18.8,,,ACTIVE,316.2,1.39,14.695,14.969,22.335,511.122,1.922,12.296,-10.83,595.75,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:21:37Z,135793297,2024-05-06T05:21:37Z,MOD-00116,84.0,18.7,,,ACTIVE,316.2,1.39,14.065,14.226,16.085,476.871,1.926,12.316,-10.867,593.582,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:20:37Z,135793296,2024-05-06T05:20:37Z,MOD-00116,83.8,18.8,,,ACTIVE,316.2,1.39,15.775,16.014,16.552,475.889,1.923,12.31,-11.16,595.027,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:19:37Z,135792113,2024-05-06T05:19:37Z,MOD-00116,84.0,18.7,,,ACTIVE,316.1,1.39,15.568,15.876,18.558,465.376,1.926,12.342,-10.499,593.823,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:18:37Z,135792110,2024-05-06T05:18:37Z,MOD-00116,84.1,18.7,,,ACTIVE,316.1,1.35,15.42,15.832,17.398,441.085,1.927,12.375,-10.905,594.304,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:17:37Z,135792107,2024-05-06T05:17:37Z,MOD-00116,83.4,18.7,,,ACTIVE,316.2,1.39,13.764,14.048,14.702,437.067,1.817,12.066,-7.335,592.377,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:16:37Z,135792108,2024-05-06T05:16:37Z,MOD-00116,84.5,18.7,,,ACTIVE,316.2,1.39,15.05,15.223,15.486,479.389,2.209,12.357,-8.838,595.027,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:15:37Z,135790884,2024-05-06T05:15:37Z,MOD-00116,84.7,18.7,,,ACTIVE,316.1,1.39,12.655,12.923,22.021,449.69,2.28,12.423,-11.869,595.629,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:14:37Z,135790883,2024-05-06T05:14:37Z,MOD-00116,84.7,18.7,,,ACTIVE,316.1,1.39,11.41,11.753,14.296,457.49,1.933,12.436,-11.869,594.425,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:13:37Z,135790882,2024-05-06T05:13:37Z,MOD-00116,84.5,18.7,,,ACTIVE,316.3,1.39,12.188,12.478,17.599,465.842,1.931,12.425,-11.794,588.884,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:12:37Z,135790885,2024-05-06T05:12:37Z,MOD-00116,84.1,18.7,,,ACTIVE,316.2,1.35,12.445,12.725,14.287,455.453,1.927,12.355,-10.905,593.341,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:11:37Z,135789718,2024-05-06T05:11:37Z,MOD-00116,84.3,18.7,,,ACTIVE,316.1,1.39,10.506,10.82,12.955,369.104,1.826,11.741,-7.658,590.571,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:10:37Z,135789719,2024-05-06T05:10:37Z,MOD-00116,84.2,18.7,,,ACTIVE,316.1,1.39,8.647,8.87,12.34,340.029,1.825,12.314,-9.098,589.968,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:09:37Z,135789716,2024-05-06T05:09:37Z,MOD-00116,84.0,18.7,,,ACTIVE,316.1,1.39,7.571,7.889,10.778,286.805,1.823,11.7,-6.813,589.728,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:08:37Z,135789717,2024-05-06T05:08:37Z,MOD-00116,83.8,18.7,,,ACTIVE,316.0,1.39,7.449,7.757,8.438,271.758,1.821,11.496,-5.269,589.366,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:07:37Z,135788564,2024-05-06T05:07:37Z,MOD-00116,83.9,18.7,,,ACTIVE,316.0,1.39,7.709,7.905,19.708,270.456,1.822,11.495,-4.935,588.403,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:06:37Z,135788561,2024-05-06T05:06:37Z,MOD-00116,83.7,18.7,,,ACTIVE,316.2,1.35,7.026,7.226,12.53,270.598,1.821,11.517,-4.866,589.487,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:05:37Z,135788563,2024-05-06T05:05:37Z,MOD-00116,83.6,18.7,,,ACTIVE,316.1,1.39,7.943,8.275,10.571,278.469,1.82,11.527,-4.832,587.921,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:04:37Z,135788562,2024-05-06T05:04:37Z,MOD-00116,83.7,18.7,,,ACTIVE,316.1,1.39,7.389,7.589,8.46,278.808,1.821,11.517,-4.498,589.246,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:03:37Z,135787376,2024-05-06T05:03:37Z,MOD-00116,83.8,18.7,,,ACTIVE,316.0,1.39,5.929,6.167,10.508,250.823,1.821,10.168,-3.06,587.921,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:02:37Z,135787378,2024-05-06T05:02:37Z,MOD-00116,83.8,18.7,,,ACTIVE,316.3,1.39,5.287,5.54,29.131,251.644,1.821,11.515,-4.164,589.607,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:01:37Z,135787377,2024-05-06T05:01:37Z,MOD-00116,83.8,18.7,,,ACTIVE,316.2,1.39,5.359,5.645,13.955,253.696,1.821,11.515,-4.164,587.319,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T02:00:37Z,135787379,2024-05-06T05:00:37Z,MOD-00116,83.8,18.7,,,ACTIVE,316.2,1.35,4.938,5.128,7.14,254.107,1.821,11.501,-4.901,586.957,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:59:37Z,135786155,2024-05-06T04:59:37Z,MOD-00116,83.7,18.7,,,ACTIVE,316.4,1.39,4.918,5.137,5.368,251.715,1.821,11.509,-4.498,586.837,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:58:37Z,135786157,2024-05-06T04:58:37Z,MOD-00116,83.8,18.7,,,ACTIVE,316.0,1.39,4.008,4.217,4.582,256.159,1.821,11.49,-5.269,586.596,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:57:37Z,135786156,2024-05-06T04:57:37Z,MOD-00116,83.7,18.7,,,ACTIVE,316.1,1.39,4.484,4.659,4.694,251.715,1.821,11.496,-5.602,587.078,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:56:37Z,135786153,2024-05-06T04:56:37Z,MOD-00116,83.6,18.7,,,ACTIVE,316.4,1.39,4.038,4.103,4.656,243.165,1.859,11.431,-5.567,586.475,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:55:37Z,135786154,2024-05-06T04:55:37Z,MOD-00116,83.1,18.7,,,ACTIVE,316.2,1.35,3.906,4.074,4.663,231.205,1.817,12.303,-3.19,589.246,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:54:37Z,135784679,2024-05-06T04:54:37Z,MOD-00116,83.2,18.7,,,ACTIVE,316.0,1.39,3.953,4.171,6.123,236.47,1.817,9.953,-3.224,587.68,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:53:37Z,135784678,2024-05-06T04:53:37Z,MOD-00116,83.6,18.7,,,ACTIVE,316.2,1.39,3.884,4.122,4.695,246.859,1.82,11.537,-4.096,587.439,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:52:37Z,135784675,2024-05-06T04:52:37Z,MOD-00116,83.6,18.7,,,ACTIVE,316.3,1.39,4.266,4.278,7.261,249.733,1.82,11.518,-5.199,586.475,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:51:37Z,135784672,2024-05-06T04:51:37Z,MOD-00116,83.7,18.7,,,ACTIVE,316.0,1.39,4.189,4.387,5.324,240.22,1.821,11.509,-4.866,587.8,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:50:37Z,135783451,2024-05-06T04:50:37Z,MOD-00116,83.4,18.7,,,ACTIVE,316.0,1.39,4.683,5.041,6.195,234.276,1.819,11.672,-3.66,585.391,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:49:37Z,135783448,2024-05-06T04:49:37Z,MOD-00116,83.3,18.7,,,ACTIVE,316.1,1.35,4.426,4.606,17.392,240.504,1.818,8.575,-3.258,586.235,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:48:37Z,135783450,2024-05-06T04:48:37Z,MOD-00116,83.4,18.7,,,ACTIVE,316.2,1.39,6.433,6.531,26.958,265.885,1.818,11.672,-4.762,586.475,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:47:37Z,135783449,2024-05-06T04:47:37Z,MOD-00116,83.6,18.7,,,ACTIVE,316.0,1.39,9.914,10.181,11.741,298.584,1.82,11.428,-6.303,587.68,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:46:37Z,135783447,2024-05-06T04:46:37Z,MOD-00116,83.9,18.7,,,ACTIVE,316.2,1.39,7.04,7.132,7.64,288.518,1.822,11.754,-8.251,588.041,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:45:37Z,135781975,2024-05-06T04:45:37Z,MOD-00116,84.0,18.7,,,ACTIVE,316.2,1.39,5.443,5.685,5.753,265.869,1.823,11.736,-7.919,584.428,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:44:37Z,135781972,2024-05-06T04:44:37Z,MOD-00116,83.5,18.7,,,ACTIVE,316.2,1.39,3.3,3.358,4.367,247.752,1.819,12.043,-5.9,586.957,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:43:37Z,135781974,2024-05-06T04:43:37Z,MOD-00116,83.4,18.7,,,ACTIVE,316.2,1.35,3.448,3.645,6.455,230.171,1.819,12.07,-5.865,584.789,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:42:37Z,135781971,2024-05-06T04:42:37Z,MOD-00116,83.4,18.7,,,ACTIVE,316.2,1.39,2.574,2.682,3.19,212.929,1.858,11.399,-3.292,583.344,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:41:37Z,135781973,2024-05-06T04:41:37Z,MOD-00116,82.7,18.7,,,ACTIVE,316.2,1.39,2.659,2.883,4.898,204.395,1.642,11.532,-3.421,581.176,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:40:37Z,135780504,2024-05-06T04:40:37Z,MOD-00116,82.2,18.7,,,ACTIVE,316.1,1.39,2.631,2.712,4.214,193.256,1.641,9.131,-0.327,581.176,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:39:37Z,135780503,2024-05-06T04:39:37Z,MOD-00116,82.4,18.7,,,ACTIVE,316.0,1.39,2.343,2.45,4.784,195.167,1.641,8.908,-0.026,582.742,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:38:37Z,135780500,2024-05-06T04:38:37Z,MOD-00116,82.4,18.7,,,ACTIVE,316.1,1.39,2.785,2.942,3.409,191.472,1.642,12.278,-1.49,583.826,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:37:37Z,135780502,2024-05-06T04:37:37Z,MOD-00116,82.0,18.7,,,ACTIVE,316.1,1.35,1.842,1.935,4.262,187.24,1.705,9.585,-0.261,582.501,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:36:37Z,135780501,2024-05-06T04:36:37Z,MOD-00116,81.7,18.7,,,ACTIVE,316.1,1.39,2.734,2.799,3.21,187.864,1.704,3.857,1.295,581.176,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:35:37Z,135779019,2024-05-06T04:35:37Z,MOD-00116,82.1,18.7,,,ACTIVE,316.0,1.39,2.989,3.318,10.469,187.99,1.64,4.097,1.167,581.778,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:34:37Z,135779020,2024-05-06T04:34:37Z,MOD-00116,82.2,18.7,,,ACTIVE,316.2,1.39,2.705,2.84,4.152,192.025,1.641,9.131,0.404,580.333,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:33:37Z,135779023,2024-05-06T04:33:37Z,MOD-00116,82.2,18.7,,,ACTIVE,302.3,1.39,2.768,3.053,3.583,189.972,1.641,2.024,0.77,581.176,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:32:37Z,135779022,2024-05-06T04:32:37Z,MOD-00116,82.1,18.7,,,ACTIVE,292.9,1.39,2.126,2.229,2.77,189.633,1.641,1.388,1.898,582.501,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:31:37Z,135779021,2024-05-06T04:31:37Z,MOD-00116,82.8,18.7,,,ACTIVE,11.6,1.84,2.844,2.874,2.874,188.314,1.625,1.648,0.943,582.26,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:30:37Z,135777526,2024-05-06T04:30:37Z,MOD-00116,82.7,18.7,,,ACTIVE,320.5,0.86,2.467,2.57,2.954,183.87,1.642,4.826,-0.124,582.621,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:29:37Z,135777524,2024-05-06T04:29:37Z,MOD-00116,82.5,18.7,,,ACTIVE,323.1,1.05,2.547,2.67,8.924,181.959,1.643,10.595,-0.791,579.249,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:28:37Z,135777525,2024-05-06T04:28:37Z,MOD-00116,82.4,18.7,,,ACTIVE,284.9,1.01,2.428,2.539,2.57,189.009,1.641,1.162,1.071,582.139,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:27:37Z,135777523,2024-05-06T04:27:37Z,MOD-00116,82.3,18.7,,,ACTIVE,318.7,0.86,2.684,2.821,7.12,182.922,1.642,7.09,0.006,580.453,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:26:37Z,135777527,2024-05-06T04:26:37Z,MOD-00116,82.2,18.7,,,ACTIVE,346.8,1.58,2.761,3.221,4.073,184.635,1.641,1.958,1.866,579.49,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:25:37Z,135776071,2024-05-06T04:25:37Z,MOD-00116,82.2,18.7,,,ACTIVE,306.4,1.69,2.486,2.637,3.821,183.404,1.641,1.958,1.135,580.694,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:24:37Z,135776070,2024-05-06T04:24:37Z,MOD-00116,82.1,18.7,,,ACTIVE,291.4,1.05,2.779,2.886,2.911,185.938,1.705,3.409,1.167,580.212,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:23:37Z,135776073,2024-05-06T04:23:37Z,MOD-00116,82.0,18.7,,,ACTIVE,302.5,1.24,2.809,2.963,20.721,190.114,1.705,2.732,1.199,578.406,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:22:37Z,135776072,2024-05-06T04:22:37Z,MOD-00116,82.2,18.7,,,ACTIVE,280.7,1.35,2.343,2.59,3.641,203.519,1.641,1.425,1.866,580.212,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:21:37Z,135776074,2024-05-06T04:21:37Z,MOD-00116,82.1,18.7,,,ACTIVE,285.0,1.05,2.502,2.829,2.956,223.705,1.64,1.262,2.993,580.574,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:20:37Z,135774573,2024-05-06T04:20:37Z,MOD-00116,83.1,18.6,,,ACTIVE,285.1,1.01,2.958,3.062,3.097,282.41,1.626,5.045,-0.616,583.826,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:19:37Z,135774574,2024-05-06T04:19:37Z,MOD-00116,82.9,18.6,,,ACTIVE,285.1,1.05,3.166,3.185,3.185,228.776,1.627,9.038,-0.917,585.391,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:18:37Z,135774576,2024-05-06T04:18:37Z,MOD-00116,82.9,18.6,,,ACTIVE,285.0,1.01,2.938,3.256,27.744,209.482,1.626,4.611,0.55,582.983,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:17:37Z,135774572,2024-05-06T04:17:37Z,MOD-00116,83.0,18.6,,,ACTIVE,285.0,1.05,2.439,2.563,3.548,190.527,1.627,7.7,-0.95,582.862,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:16:37Z,135774575,2024-05-06T04:16:37Z,MOD-00116,82.7,18.6,,,ACTIVE,285.1,1.05,2.708,2.753,7.855,186.225,1.626,2.952,0.981,583.223,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:15:37Z,135773126,2024-05-06T04:15:37Z,MOD-00116,82.9,18.6,,,ACTIVE,285.1,1.01,2.306,2.552,12.692,181.978,1.625,4.611,0.55,583.344,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:14:37Z,135773125,2024-05-06T04:14:37Z,MOD-00116,83.1,18.6,,,ACTIVE,288.5,0.98,2.4,2.528,3.305,174.447,1.627,7.5,-1.35,579.369,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:13:37Z,135773123,2024-05-06T04:13:37Z,MOD-00116,82.6,18.6,,,ACTIVE,332.0,0.83,2.539,2.559,2.559,171.107,1.643,1.297,1.013,581.176,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:12:37Z,135773122,2024-05-06T04:12:37Z,MOD-00116,82.6,18.6,,,ACTIVE,291.0,1.84,2.34,2.417,8.574,168.234,1.626,1.297,1.746,580.574,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:11:37Z,135773124,2024-05-06T04:11:37Z,MOD-00116,82.8,18.6,,,ACTIVE,274.1,2.06,2.244,2.323,3.418,172.197,1.626,2.908,1.316,581.899,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:10:37Z,135771615,2024-05-06T04:10:37Z,MOD-00116,82.7,18.6,,,ACTIVE,303.7,1.35,2.375,2.486,15.396,169.805,1.644,4.825,0.615,579.971,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:09:37Z,135771611,2024-05-06T04:09:37Z,MOD-00116,82.5,18.6,,,ACTIVE,0.5,0.83,,,,167.073,1.642,1.177,2.51,581.296,,,,8033,8043,8052,8061,8070
2024-05-06T01:08:37Z,135771616,2024-05-06T04:08:37Z,MOD-00116,82.7,18.6,,,ACTIVE,279.0,2.14,2.247,2.36,2.394,165.289,1.691,2.952,0.981,580.453,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:07:37Z,135771610,2024-05-06T04:07:37Z,MOD-00116,82.5,18.6,,,ACTIVE,264.8,2.78,1.98,2.093,2.658,166.663,1.643,2.514,2.144,572.986,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:06:37Z,135771609,2024-05-06T04:06:37Z,MOD-00116,82.3,18.6,,,ACTIVE,267.6,2.55,2.188,2.345,14.026,165.984,1.642,1.143,2.572,580.092,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:05:37Z,135770108,2024-05-06T04:05:37Z,MOD-00116,82.4,18.6,,,ACTIVE,271.0,0.9,2.277,2.427,4.503,170.018,1.642,1.115,3.639,578.044,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:04:37Z,135770110,2024-05-06T04:04:37Z,MOD-00116,82.7,18.6,,,ACTIVE,296.5,1.46,2.28,2.439,25.662,171.447,1.626,1.456,1.714,580.092,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:03:37Z,135770106,2024-05-06T04:03:37Z,MOD-00116,82.6,18.6,,,ACTIVE,312.6,1.31,2.229,2.353,3.781,167.002,1.69,2.721,2.112,579.731,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:02:37Z,135770109,2024-05-06T04:02:37Z,MOD-00116,82.7,18.6,,,ACTIVE,273.2,2.02,2.278,2.505,2.575,167.752,1.626,1.456,2.081,578.887,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:01:37Z,135770107,2024-05-06T04:01:37Z,MOD-00116,82.7,18.6,,,ACTIVE,291.6,1.99,2.601,2.601,2.601,170.626,1.626,4.825,1.348,578.767,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T01:00:37Z,135768652,2024-05-06T04:00:37Z,MOD-00116,82.7,18.6,,,ACTIVE,289.7,1.39,2.354,2.579,7.221,171.447,1.626,1.456,2.081,577.803,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:59:37Z,135768654,2024-05-06T03:59:37Z,MOD-00116,82.7,18.6,,,ACTIVE,294.9,1.72,2.552,2.934,9.973,173.089,1.69,2.772,1.714,580.453,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:58:37Z,135768649,2024-05-06T03:58:37Z,MOD-00116,83.1,18.6,,,ACTIVE,297.8,2.18,2.893,3.263,4.503,175.678,1.626,3.466,0.853,576.358,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:57:37Z,135768648,2024-05-06T03:57:37Z,MOD-00116,83.0,18.6,,,ACTIVE,272.1,3.08,2.656,2.819,2.863,174.518,1.627,3.283,0.885,580.694,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:56:37Z,135768647,2024-05-06T03:56:37Z,MOD-00116,83.0,18.6,,,ACTIVE,288.3,1.95,2.779,3.064,8.714,181.496,1.627,1.763,0.885,575.154,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:55:37Z,135767139,2024-05-06T03:55:37Z,MOD-00116,82.8,18.6,,,ACTIVE,282.9,2.51,2.522,2.629,2.65,182.459,1.691,4.761,0.949,579.731,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:54:37Z,135767138,2024-05-06T03:54:37Z,MOD-00116,82.8,18.6,,,ACTIVE,269.5,2.33,2.911,3.023,4.46,188.206,1.626,4.761,0.949,578.044,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:53:37Z,135767137,2024-05-06T03:53:37Z,MOD-00116,82.8,18.6,,,ACTIVE,268.0,1.95,3.474,3.833,8.076,186.154,1.627,5.075,0.582,578.044,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:52:37Z,135767136,2024-05-06T03:52:37Z,MOD-00116,82.7,18.6,,,ACTIVE,249.3,1.87,3.353,3.576,11.573,182.12,1.69,4.825,0.981,579.971,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:51:37Z,135767135,2024-05-06T03:51:37Z,MOD-00116,82.6,18.6,,,ACTIVE,304.1,2.78,3.507,3.766,3.835,177.675,1.626,3.035,1.746,579.128,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:50:37Z,135765615,2024-05-06T03:50:37Z,MOD-00116,82.9,18.6,,,ACTIVE,271.8,2.74,2.643,2.794,3.054,182.388,1.626,4.611,0.55,578.044,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:49:37Z,135765613,2024-05-06T03:49:37Z,MOD-00116,83.0,18.6,,,ACTIVE,266.7,3.45,2.841,3.185,3.67,177.802,1.627,5.203,-0.216,578.044,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:48:37Z,135765617,2024-05-06T03:48:37Z,MOD-00116,82.9,18.6,,,ACTIVE,263.3,4.54,2.423,2.683,11.507,181.978,1.627,4.942,0.55,577.201,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:47:37Z,135765614,2024-05-06T03:47:37Z,MOD-00116,83.0,18.6,,,ACTIVE,267.1,2.59,2.015,2.193,3.206,178.212,1.626,4.916,0.518,579.61,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:46:37Z,135765616,2024-05-06T03:46:37Z,MOD-00116,82.9,18.6,,,ACTIVE,269.6,2.96,2.038,2.238,5.932,175.82,1.627,11.54,-0.184,577.322,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:45:37Z,135764172,2024-05-06T03:45:37Z,MOD-00116,82.8,18.6,,,ACTIVE,267.4,2.29,2.704,2.946,14.902,173.018,1.626,4.761,1.316,577.803,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:44:37Z,135764171,2024-05-06T03:44:37Z,MOD-00116,82.9,18.6,,,ACTIVE,267.8,3.15,2.105,2.416,12.708,173.357,1.627,4.611,0.55,577.201,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:43:37Z,135764170,2024-05-06T03:43:37Z,MOD-00116,82.8,18.6,,,ACTIVE,283.6,1.65,2.535,2.545,3.04,169.323,1.626,5.347,0.216,577.442,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:42:37Z,135764169,2024-05-06T03:42:37Z,MOD-00116,82.6,18.6,,,ACTIVE,282.2,2.74,2.366,2.47,25.558,165.771,1.69,7.77,1.013,578.044,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:41:37Z,135764168,2024-05-06T03:41:37Z,MOD-00116,82.5,18.6,,,ACTIVE,312.2,1.91,2.151,2.32,3.681,170.768,1.643,2.928,1.777,574.672,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:40:37Z,135762667,2024-05-06T03:40:37Z,MOD-00116,82.6,18.6,,,ACTIVE,290.4,1.28,2.248,2.262,2.262,172.339,1.643,7.77,0.647,578.285,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:39:37Z,135762666,2024-05-06T03:39:37Z,MOD-00116,82.6,18.6,,,ACTIVE,267.5,4.65,2.032,2.137,4.445,175.212,1.626,7.77,1.379,577.081,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:38:37Z,135762664,2024-05-06T03:38:37Z,MOD-00116,82.8,18.6,,,ACTIVE,279.6,1.65,2.536,2.673,4.634,183.691,1.626,11.387,-0.518,573.829,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:37:37Z,135762668,2024-05-06T03:37:37Z,MOD-00116,82.8,18.6,,,ACTIVE,271.3,2.51,2.468,2.625,7.485,172.197,1.627,11.387,-0.518,576.238,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
2024-05-06T00:36:37Z,135762665,2024-05-06T03:36:37Z,MOD-00116,82.3,18.6,,,ACTIVE,276.9,2.51,2.448,2.714,3.909,169.268,1.642,7.166,1.475,575.635,7907.0,7908.0,7909.0,8033,8043,8052,8061,8070
