
Data Report
2024-05-06 10:24:08
Location, 1, Y16134

Time,ConcRT(ug/m3),ConcHR(ug/m3),Flow(lpm),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status
2023-06-21 13:00:00,+099999,+099999,+00.0,+025.7,068,621,+026.2,050,00272
2023-06-21 14:00:00,+099999,+099999,+00.0,+026.6,063,621,+027.1,049,00272
2023-06-21 15:00:00,+099999,+099999,+00.0,+027.1,059,620,+028.6,048,00272
2023-06-21 16:00:00,+099999,+099999,+00.0,+026.9,059,620,+028.8,047,00272
2023-06-21 17:00:00,+099999,+099999,+00.0,+026.3,062,620,+027.7,047,00272
2023-06-21 18:00:00,+099999,+099999,+00.0,+025.6,062,620,+026.4,048,00272
2023-06-21 19:00:00,+099999,+099999,+00.0,+024.2,075,621,+025.3,048,00272
2023-06-21 20:00:00,+099999,+099999,+00.0,+023.1,086,621,+023.8,049,00272
2023-06-21 21:00:00,+099999,+099999,+00.0,+022.8,086,622,+023.1,050,00272
2023-06-21 22:00:00,+099999,+099999,+00.0,+021.4,098,622,+021.9,051,00272
2023-06-21 23:00:00,+099999,+099999,+00.0,+021.1,099,622,+021.1,052,00272
2023-06-22 00:00:00,+099999,+099999,+00.0,+021.1,097,622,+020.9,053,00272
2023-06-22 01:00:00,+099999,+099999,+00.0,+020.9,098,622,+020.9,053,00272
2023-06-22 02:00:00,+099999,+099999,+00.0,+020.9,095,621,+020.9,053,00272
2023-06-22 03:00:00,+099999,+099999,+00.0,+020.6,094,621,+020.7,053,00272
2023-06-22 04:00:00,+099999,+099999,+00.0,+020.4,094,621,+020.5,054,00272
2023-06-22 05:00:00,+099999,+099999,+00.0,+020.3,094,621,+020.4,054,00272
2023-06-22 06:00:00,+099999,+099999,+00.0,+020.3,094,622,+020.3,054,00272
2023-06-22 07:00:00,+099999,+099999,+00.0,+020.6,093,622,+020.4,054,00272
2023-06-22 08:00:00,+099999,+099999,+00.0,+021.3,090,622,+021.0,054,00272
2023-06-22 09:00:00,+099999,+099999,+00.0,+022.5,085,623,+022.1,053,00272
2023-06-22 10:00:00,+099999,+099999,+00.0,+024.4,076,623,+024.3,052,00272
2023-06-22 11:00:00,+099999,+099999,+00.0,+024.6,074,622,+025.6,051,00272
2023-06-22 12:00:00,+099999,+099999,+00.0,+024.6,073,622,+025.3,051,00272
2023-06-22 13:00:00,+099999,+099999,+00.0,+025.5,070,621,+025.6,050,00272
2023-06-22 16:00:00,+099999,+000002,+14.4,+026.6,055,620,+026.7,040,00768
2023-06-22 17:00:00,+036677,+000023,+16.0,+026.1,056,620,+032.0,028,00000
2024-02-27 14:00:00,+099999,+000038,+10.2,+031.8,048,617,+031.2,035,00768
2024-02-27 15:00:00,+085005,+000043,+16.6,+030.5,053,617,+035.3,025,00000
2024-02-27 16:00:00,+000035,+000008,+16.7,+022.2,082,618,+033.0,027,00000
2024-02-27 17:00:00,+000013,+000032,+16.6,+022.6,085,619,+031.8,030,00000
2024-02-27 18:00:00,+000035,+000043,+16.6,+023.0,084,619,+032.9,028,00000
2024-02-27 19:00:00,+000037,+000035,+16.6,+023.1,084,619,+034.0,027,00000
2024-02-27 20:00:00,+000031,+000037,+16.6,+023.2,082,620,+034.5,025,00000
2024-02-27 21:00:00,+000033,+000036,+16.6,+023.3,079,620,+034.6,024,00000
2024-02-27 22:00:00,+000028,+000023,+16.6,+023.6,077,621,+034.7,024,00000
2024-02-27 23:00:00,+000022,+000028,+16.6,+022.9,083,621,+034.2,026,00000
2024-02-28 00:00:00,+000022,+000015,+16.6,+021.4,089,621,+032.0,029,00000
2024-02-28 01:00:00,+000013,+000016,+16.6,+021.6,090,621,+031.5,030,00000
2024-02-28 02:00:00,+099999,+099999,+00.0,+021.6,091,620,+029.8,031,00001
2024-02-28 03:00:00,+001675,+000011,+16.6,+021.5,090,620,+027.2,039,00000
2024-02-28 04:00:00,+000019,+000016,+16.6,+021.5,089,620,+030.6,032,00000
2024-02-28 05:00:00,+000018,+000013,+16.6,+021.5,086,620,+031.7,028,00000
2024-02-28 06:00:00,+000015,+000016,+16.6,+021.4,085,620,+031.6,028,00000
2024-02-28 07:00:00,+000014,+000013,+16.6,+022.1,084,621,+031.9,028,00000
2024-02-28 08:00:00,+000015,+000013,+16.6,+024.3,077,621,+033.9,026,00000
2024-02-28 09:00:00,+000011,+000012,+16.6,+027.1,064,621,+037.6,020,00000
2024-02-28 10:00:00,+099999,+099999,+00.0,+029.6,054,621,+038.8,021,00001
2024-02-28 11:00:00,+099999,+099999,+00.0,+031.6,043,620,+036.8,021,00001
2024-02-28 12:00:00,+099999,+099999,+00.0,+031.8,040,620,+035.7,021,00001
2024-02-28 13:00:00,+099999,+099999,+00.0,+032.5,039,619,+035.1,020,00001
2024-02-28 14:00:00,+099999,+099999,+00.0,+032.4,039,618,+035.2,019,00001
2024-02-28 15:00:00,+099999,+099999,+00.0,+032.2,041,618,+034.8,018,00001
2024-02-28 16:00:00,+099999,+000010,+11.2,+031.4,045,618,+034.6,023,00257
2024-02-28 17:00:00,+099999,+099999,+00.0,+030.6,045,618,+036.4,022,00257
2024-02-28 18:00:00,+099999,+099999,+00.0,+028.7,053,618,+032.6,019,00001
2024-02-28 19:00:00,+099999,+099999,+00.0,+026.7,059,619,+029.0,018,00001
2024-02-28 20:00:00,+099999,+099999,+00.0,+024.5,079,620,+026.2,017,00001
2024-02-28 21:00:00,+099999,+099999,+00.0,+024.7,079,620,+025.0,017,00001
2024-02-28 22:00:00,+099999,+099999,+00.0,+024.9,079,620,+024.7,017,00001
2024-02-28 23:00:00,+099999,+099999,+00.0,+024.7,075,620,+024.6,017,00001
2024-02-29 00:00:00,+099999,+099999,+00.0,+024.4,077,620,+024.2,016,00001
2024-02-29 01:00:00,+099999,+099999,+00.0,+023.9,079,619,+023.7,016,00001
2024-02-29 02:00:00,+099999,+099999,+00.0,+023.3,081,619,+023.1,017,00001
2024-02-29 03:00:00,+099999,+099999,+00.0,+022.8,081,619,+022.6,017,00001
2024-02-29 04:00:00,+099999,+099999,+00.0,+022.6,079,619,+022.2,017,00001
2024-02-29 05:00:00,+099999,+099999,+00.0,+022.2,081,619,+021.9,018,00001
2024-02-29 06:00:00,+099999,+099999,+00.0,+022.4,082,619,+021.6,018,00001
2024-02-29 07:00:00,+099999,+099999,+00.0,+023.1,082,620,+022.1,019,00001
2024-02-29 08:00:00,+099999,+099999,+00.3,+026.1,071,620,+024.7,023,00001
2024-02-29 09:00:00,+099999,+000016,+14.7,+027.4,062,620,+029.8,034,00257
2024-02-29 10:00:00,+023352,+000030,+16.6,+029.4,055,620,+037.7,022,00000
2024-02-29 11:00:00,+099999,+099999,+00.0,+030.9,050,620,+039.8,021,00001
2024-02-29 12:00:00,+099999,+099999,+00.0,+031.9,046,619,+037.4,021,00001
2024-02-29 13:00:00,+099999,+000016,+15.5,+032.1,042,618,+037.3,020,00769
2024-02-29 14:00:00,+018349,+000021,+16.6,+032.0,042,618,+041.2,016,00000
2024-02-29 15:00:00,+000015,+000015,+16.6,+032.2,039,617,+041.9,014,00000
2024-02-29 16:00:00,+000015,+000017,+16.6,+032.0,040,617,+042.3,014,00000
2024-02-29 17:00:00,+000019,+000020,+16.6,+031.1,043,618,+041.8,015,00000
2024-02-29 18:00:00,+099999,+000048,+16.1,+029.0,047,618,+037.7,018,00384
2024-02-29 19:00:00,+061674,+000017,+16.6,+028.3,052,619,+036.9,020,00000
2024-02-29 20:00:00,+000025,+000033,+16.6,+027.7,057,619,+037.6,020,00000
2024-02-29 21:00:00,+000028,+000028,+16.6,+027.2,058,620,+037.7,020,00000
2024-02-29 22:00:00,+000032,+000029,+16.6,+026.4,064,620,+037.1,022,00000
2024-02-29 23:00:00,+000022,+000015,+16.6,+025.5,071,621,+036.4,025,00000
2024-03-01 00:00:00,+000014,+000017,+16.6,+025.4,072,620,+036.6,024,00000
2024-03-01 01:00:00,+000020,+000017,+16.6,+025.2,074,620,+036.9,024,00000
2024-03-01 02:00:00,+000019,+000023,+16.6,+024.6,078,620,+036.8,025,00000
2024-03-01 03:00:00,+000019,+000013,+16.7,+023.4,081,620,+035.5,026,00000
2024-03-01 04:00:00,+000012,+000010,+16.6,+023.2,082,620,+034.9,027,00000
2024-03-01 05:00:00,+000009,+000014,+16.6,+023.0,081,620,+035.0,026,00000
2024-03-01 06:00:00,+000015,+000016,+16.6,+023.0,081,620,+034.8,026,00000
2024-03-01 07:00:00,+000020,+000024,+16.6,+024.3,077,620,+035.8,025,00000
2024-03-01 08:00:00,+000022,+000021,+16.6,+025.9,071,620,+037.8,023,00000
2024-03-01 09:00:00,+000019,+000015,+16.6,+027.6,064,621,+039.7,021,00000
2024-03-01 10:00:00,+000013,+000019,+16.6,+029.6,056,620,+041.6,018,00000
2024-03-01 11:00:00,+000026,+000023,+16.6,+030.6,052,620,+042.4,017,00000
2024-03-01 12:00:00,+000020,+000021,+16.6,+031.4,046,620,+042.5,016,00000
2024-03-01 13:00:00,+000015,+000017,+16.6,+031.8,044,619,+042.3,015,00000
2024-03-01 14:00:00,+000016,+000016,+16.6,+032.1,043,618,+042.3,015,00000
2024-03-01 15:00:00,+000017,+000014,+16.6,+032.2,042,618,+042.5,015,00000
2024-03-01 16:00:00,+000017,+000020,+16.6,+031.8,041,618,+042.3,014,00000
2024-03-01 17:00:00,+000018,+000014,+16.6,+030.9,041,618,+040.9,015,00000
2024-03-01 18:00:00,+000018,+000020,+16.6,+029.5,044,619,+039.1,016,00000
2024-03-01 19:00:00,+000017,+000019,+16.6,+028.5,047,619,+037.5,018,00000
2024-03-01 20:00:00,+000025,+000029,+16.6,+027.7,051,620,+037.4,019,00000
2024-03-01 21:00:00,+000025,+000021,+16.6,+026.6,057,620,+036.8,020,00000
2024-03-01 22:00:00,+000019,+000020,+16.6,+026.0,060,620,+036.1,021,00000
2024-03-01 23:00:00,+000017,+000022,+16.6,+025.8,062,621,+036.0,022,00000
2024-03-02 00:00:00,+000021,+000018,+16.6,+025.4,065,620,+035.8,023,00000
2024-03-02 01:00:00,+000017,+000014,+16.6,+025.2,067,620,+035.9,023,00000
2024-03-02 02:00:00,+000017,+000016,+16.6,+025.0,069,620,+035.8,024,00000
2024-03-02 03:00:00,+000019,+000021,+16.7,+024.1,073,620,+034.7,025,00000
2024-03-02 04:00:00,+000022,+000015,+16.7,+023.1,083,620,+033.0,030,00000
2024-03-02 05:00:00,+000019,+000020,+16.6,+023.1,083,620,+033.5,029,00000
2024-03-02 06:00:00,+000021,+000023,+16.6,+022.9,083,621,+033.3,029,00000
2024-03-02 07:00:00,+000018,+000017,+16.6,+023.3,083,621,+033.5,030,00000
2024-03-02 08:00:00,+000010,+000009,+16.6,+024.4,077,621,+034.6,028,00000
2024-03-02 09:00:00,+000012,+000015,+16.6,+026.7,067,621,+036.7,024,00000
2024-03-02 10:00:00,+000013,+000019,+16.6,+028.6,057,621,+039.1,020,00000
2024-03-02 11:00:00,+000018,+000016,+16.6,+030.4,046,621,+040.5,016,00000
2024-03-02 12:00:00,+000017,+000016,+16.6,+031.1,040,620,+040.9,015,00000
2024-03-02 13:00:00,+000016,+000011,+16.6,+031.6,036,620,+041.0,013,00000
2024-03-02 14:00:00,+000013,+000014,+16.6,+032.7,033,619,+042.2,012,00000
2024-03-02 15:00:00,+000012,+000013,+16.6,+032.6,033,619,+042.8,012,00000
2024-03-02 16:00:00,+000011,+000013,+16.7,+032.2,032,618,+042.3,011,00000
2024-03-02 17:00:00,+000013,+000011,+16.6,+031.3,034,619,+041.3,012,00000
2024-03-02 18:00:00,+000011,+000017,+16.7,+029.7,037,619,+039.4,014,00000
2024-03-02 19:00:00,+000014,+000018,+16.6,+028.5,044,619,+037.8,016,00000
2024-03-02 20:00:00,+000023,+000031,+16.6,+027.6,049,620,+037.3,018,00000
2024-03-02 21:00:00,+000026,+000019,+16.6,+026.6,054,620,+036.6,019,00000
2024-03-02 22:00:00,+000024,+000018,+16.6,+026.2,056,621,+036.1,020,00000
2024-03-02 23:00:00,+000018,+000024,+16.6,+025.6,058,621,+035.8,021,00000
2024-03-03 00:00:00,+000023,+000018,+16.6,+025.0,061,621,+035.5,022,00000
2024-03-03 01:00:00,+000014,+000014,+16.6,+024.3,065,620,+035.1,023,00000
2024-03-03 02:00:00,+000015,+000015,+16.6,+023.9,067,620,+034.6,023,00000
2024-03-03 03:00:00,+000010,+000013,+16.6,+023.6,069,620,+034.5,024,00000
2024-03-03 04:00:00,+000021,+000023,+16.7,+022.9,076,620,+034.1,026,00000
2024-03-03 05:00:00,+000023,+000024,+16.6,+022.5,084,620,+033.1,029,00000
2024-03-03 06:00:00,+000018,+000015,+16.6,+022.7,085,621,+033.9,029,00000
2024-03-03 07:00:00,+000011,+000014,+16.6,+023.2,083,621,+034.5,028,00000
2024-03-03 08:00:00,+000010,+000014,+16.6,+024.9,073,621,+036.2,024,00000
2024-03-03 09:00:00,+000015,+000013,+16.6,+027.6,060,621,+038.8,020,00000
2024-03-03 10:00:00,+000010,+000014,+16.6,+029.4,053,621,+041.1,017,00000
2024-03-03 11:00:00,+000011,+000013,+16.6,+031.0,045,621,+042.1,015,00000
2024-03-03 12:00:00,+000014,+000015,+16.6,+032.4,039,620,+042.8,014,00000
2024-03-03 13:00:00,+000018,+000016,+16.6,+033.0,037,619,+043.6,013,00000
2024-03-03 14:00:00,+000016,+000012,+16.7,+033.5,031,619,+044.1,011,00000
2024-03-03 15:00:00,+000013,+000012,+16.6,+033.3,033,618,+044.0,011,00000
2024-03-03 16:00:00,+000013,+000013,+16.6,+032.7,037,618,+043.7,013,00000
2024-03-03 17:00:00,+099999,+000049,+16.0,+030.9,043,618,+041.0,015,00384
2024-03-03 18:00:00,+066670,+000005,+16.7,+029.6,045,618,+038.3,018,00000
2024-03-03 19:00:00,+000004,+000014,+16.6,+028.3,047,619,+037.9,017,00000
2024-03-03 20:00:00,+000017,+000021,+16.6,+027.7,051,620,+037.8,018,00000
2024-03-03 21:00:00,+000020,+000023,+16.6,+027.4,053,620,+037.8,019,00000
2024-03-03 22:00:00,+000027,+000022,+16.6,+027.1,055,620,+037.7,019,00000
2024-03-03 23:00:00,+000024,+000017,+16.6,+026.8,057,620,+037.7,020,00000
2024-03-04 00:00:00,+000019,+000016,+16.7,+026.2,061,620,+036.3,022,00000
2024-03-04 05:00:00,+099999,+000007,+16.3,+024.0,070,619,+023.5,048,00384
2024-03-04 06:00:00,+026704,+000061,+16.6,+023.7,072,620,+030.7,030,00000
2024-03-04 07:00:00,+000041,+000023,+16.6,+025.0,068,620,+034.7,025,00000
2024-03-04 08:00:00,+000020,+000018,+16.6,+027.1,060,620,+038.2,021,00000
2024-03-04 09:00:00,+000012,+000010,+16.6,+029.6,053,620,+039.4,019,00000
2024-03-04 10:00:00,+000016,+000018,+16.6,+031.7,046,620,+042.3,016,00000
2024-03-04 11:00:00,+000019,+000026,+16.6,+033.5,040,620,+044.3,014,00000
2024-03-04 12:00:00,+000019,+000018,+16.6,+033.5,037,619,+044.3,013,00000
2024-03-04 13:00:00,+000016,+000015,+16.6,+034.3,034,619,+044.8,012,00000
2024-03-04 14:00:00,+000017,+000010,+16.6,+033.6,035,618,+044.7,012,00000
2024-03-04 15:00:00,+000008,+000018,+16.6,+033.7,035,618,+044.7,012,00000
2024-03-04 16:00:00,+000014,+000016,+16.7,+032.6,039,617,+043.7,013,00000
2024-03-04 17:00:00,+000020,+000019,+16.7,+030.1,047,618,+041.3,016,00000
2024-03-04 18:00:00,+000014,+000021,+16.6,+029.1,052,618,+039.6,018,00000
2024-03-04 19:00:00,+000025,+000024,+16.6,+027.7,056,619,+038.0,020,00000
2024-03-04 20:00:00,+000025,+000027,+16.6,+027.8,056,619,+037.6,021,00000
2024-03-04 21:00:00,+000029,+000018,+16.7,+025.6,070,620,+036.3,024,00000
2024-03-04 22:00:00,+000020,+000018,+16.6,+024.6,073,621,+035.4,025,00000
2024-03-04 23:00:00,+000012,+000012,+16.6,+024.3,079,621,+034.6,028,00000
2024-03-05 00:00:00,+000013,+000018,+16.6,+024.5,076,621,+034.9,027,00000
2024-03-05 01:00:00,+000014,+000015,+16.6,+024.3,075,620,+034.9,026,00000
2024-03-05 02:00:00,+000012,+000014,+16.6,+024.4,074,620,+035.1,026,00000
2024-03-05 03:00:00,+000017,+000014,+16.6,+024.4,074,620,+034.9,026,00000
2024-03-05 04:00:00,+000013,+000009,+16.7,+024.0,077,620,+034.7,027,00000
2024-03-05 05:00:00,+000011,+000013,+16.6,+023.9,077,620,+034.7,027,00000
2024-03-05 06:00:00,+000020,+000020,+16.6,+023.5,079,621,+034.0,028,00000
2024-03-05 07:00:00,+000021,+000024,+16.6,+024.0,078,621,+033.9,028,00000
2024-03-05 08:00:00,+000019,+000019,+16.6,+024.7,077,621,+035.4,027,00000
2024-03-05 09:00:00,+000017,+000013,+16.6,+025.8,073,622,+036.0,026,00000
2024-03-05 10:00:00,+000016,+000026,+16.6,+027.5,065,622,+037.1,024,00000
2024-03-05 11:00:00,+000026,+000014,+16.6,+028.7,059,621,+038.3,022,00000
2024-03-05 12:00:00,+000016,+000018,+16.6,+030.1,053,621,+039.5,019,00000
2024-03-05 13:00:00,+000018,+000020,+16.6,+030.7,049,620,+040.5,018,00000
2024-03-05 14:00:00,+000021,+000018,+16.6,+031.3,046,619,+040.8,017,00000
2024-03-05 15:00:00,+000021,+000012,+16.6,+031.1,045,619,+040.6,017,00000
2024-03-05 16:00:00,+000014,+000013,+16.7,+030.4,047,619,+039.4,018,00000
2024-03-05 17:00:00,+000018,+000019,+16.6,+030.0,047,619,+039.1,018,00000
2024-03-05 18:00:00,+000021,+000020,+16.6,+028.4,052,620,+037.6,020,00000
2024-03-05 19:00:00,+000017,+000018,+16.6,+027.3,059,620,+036.2,023,00000
2024-03-05 20:00:00,+000025,+000023,+16.6,+026.5,063,621,+035.7,024,00000
2024-03-05 21:00:00,+000024,+000026,+16.6,+025.8,066,621,+035.3,025,00000
2024-03-05 22:00:00,+000021,+000020,+16.6,+025.5,069,622,+035.0,026,00000
2024-03-05 23:00:00,+000021,+000021,+16.6,+024.9,072,622,+034.6,026,00000
2024-03-06 00:00:00,+000020,+000024,+16.6,+024.6,074,621,+034.3,027,00000
2024-03-06 01:00:00,+000022,+000014,+16.7,+023.9,080,621,+033.8,029,00000
2024-03-06 02:00:00,+000010,+000008,+16.7,+023.7,082,621,+033.1,030,00000
2024-03-06 03:00:00,+000013,+000012,+16.6,+023.2,083,621,+032.8,030,00000
2024-03-06 04:00:00,+000011,+000014,+16.6,+023.1,084,621,+032.4,032,00000
2024-03-06 05:00:00,+000011,+000015,+16.7,+022.6,087,621,+031.5,033,00000
2024-03-06 06:00:00,+000021,+000027,+16.6,+022.4,087,622,+031.5,032,00000
2024-03-06 07:00:00,+000030,+000028,+16.6,+022.5,087,622,+031.5,033,00000
2024-03-06 08:00:00,+000025,+000027,+16.6,+023.0,083,623,+031.7,032,00000
2024-03-06 09:00:00,+000019,+000017,+16.6,+024.5,075,623,+033.0,029,00000
2024-03-06 10:00:00,+000019,+000019,+16.6,+026.2,066,623,+035.1,025,00000
2024-03-06 11:00:00,+000019,+000011,+16.6,+027.6,059,622,+036.9,022,00000
2024-03-06 12:00:00,+000012,+000014,+16.6,+029.3,051,622,+038.4,019,00000
2024-03-06 13:00:00,+000013,+000013,+16.6,+030.0,046,621,+039.5,017,00000
2024-03-06 14:00:00,+000007,+000010,+16.6,+030.5,043,621,+040.0,016,00000
2024-03-06 15:00:00,+000007,+000015,+16.6,+031.1,041,620,+041.2,015,00000
2024-03-06 16:00:00,+000019,+000015,+16.7,+030.5,043,620,+040.4,015,00000
2024-03-06 17:00:00,+000022,+000030,+16.6,+030.3,044,620,+039.7,016,00000
2024-03-06 18:00:00,+000027,+000023,+16.6,+027.8,050,620,+037.5,018,00000
2024-03-06 19:00:00,+000028,+000039,+16.6,+027.1,054,620,+035.6,021,00000
2024-03-06 20:00:00,+000040,+000035,+16.6,+026.4,058,621,+035.0,022,00000
2024-03-06 21:00:00,+000027,+000025,+16.6,+026.0,059,621,+034.5,023,00000
2024-03-06 22:00:00,+000025,+000029,+16.6,+025.3,062,621,+034.5,023,00000
2024-03-06 23:00:00,+000024,+000022,+16.6,+024.4,067,622,+033.9,025,00000
2024-03-07 00:00:00,+000020,+000020,+16.6,+024.0,068,621,+033.7,025,00000
2024-03-07 01:00:00,+099999,+000040,+15.9,+023.4,073,621,+029.3,033,00384
2024-03-07 02:00:00,+099999,+000005,+16.3,+022.9,077,621,+028.8,035,00384
2024-03-07 03:00:00,+030011,+000016,+16.6,+022.5,082,621,+031.0,032,00000
2024-03-07 04:00:00,+000011,+000011,+16.6,+022.4,084,621,+032.4,030,00000
2024-03-07 05:00:00,+000018,+000016,+16.6,+022.1,085,621,+032.8,030,00000
2024-03-07 06:00:00,+000016,+000015,+16.7,+022.1,086,622,+032.4,030,00000
2024-03-07 07:00:00,+000017,+000012,+16.6,+023.2,080,622,+033.5,028,00000
2024-03-07 08:00:00,+000015,+000017,+16.6,+025.2,071,622,+036.3,024,00000
2024-03-07 09:00:00,+000013,+000017,+16.6,+026.8,062,622,+038.3,020,00000
2024-03-07 10:00:00,+000022,+000015,+16.6,+028.5,054,622,+039.4,018,00000
2024-03-07 11:00:00,+000018,+000013,+16.6,+029.2,049,622,+040.2,017,00000
2024-03-07 12:00:00,+000012,+000015,+16.6,+030.9,043,621,+041.4,015,00000
2024-03-07 13:00:00,+000016,+000014,+16.7,+031.2,041,621,+041.7,014,00000
2024-03-07 14:00:00,+000009,+000013,+16.6,+032.2,037,620,+042.5,013,00000
2024-03-07 15:00:00,+000016,+000012,+16.6,+033.2,034,620,+043.6,012,00000
2024-03-07 16:00:00,+000014,+000013,+16.6,+032.5,035,619,+043.6,012,00000
2024-03-07 17:00:00,+000013,+000017,+16.6,+031.8,036,619,+042.4,013,00000
2024-03-07 18:00:00,+000012,+000018,+16.6,+030.2,040,620,+040.0,014,00000
2024-03-07 19:00:00,+000023,+000021,+16.6,+029.1,046,620,+038.3,017,00000
2024-03-07 20:00:00,+000017,+000019,+16.6,+027.9,050,621,+037.2,019,00000
2024-03-07 21:00:00,+000021,+000027,+16.6,+027.2,053,621,+037.0,019,00000
2024-03-07 22:00:00,+000018,+000018,+16.6,+025.6,066,622,+036.1,023,00000
2024-03-07 23:00:00,+000018,+000011,+16.7,+024.4,074,622,+034.7,026,00000
2024-03-08 00:00:00,+000011,+000010,+16.7,+024.2,075,622,+033.8,027,00000
2024-03-08 01:00:00,+000010,+000009,+16.6,+023.8,077,621,+033.7,028,00000
2024-03-08 02:00:00,+000006,+000008,+16.6,+023.5,078,621,+033.9,028,00000
2024-03-08 03:00:00,+000009,+000012,+16.6,+023.0,080,621,+033.7,028,00000
2024-03-08 04:00:00,+000010,+000009,+16.7,+022.5,084,621,+033.0,029,00000
2024-03-08 05:00:00,+099999,+000434,+12.7,+022.0,086,621,+032.5,031,00384
2024-03-08 06:00:00,+099999,+000010,+16.6,+022.2,084,621,+031.9,030,00000
2024-03-08 07:00:00,+006678,+000011,+16.6,+023.5,077,621,+033.7,027,00000
2024-03-08 08:00:00,+000014,+000012,+16.6,+026.1,065,622,+036.9,022,00000
2024-03-08 09:00:00,+000019,+000026,+16.6,+028.3,055,622,+039.5,018,00000
2024-03-08 10:00:00,+099999,+000043,+15.8,+030.8,043,621,+041.7,015,00384
2024-03-08 11:00:00,+078338,+000022,+16.6,+031.2,043,621,+040.7,016,00000
2024-03-08 12:00:00,+000020,+000016,+16.6,+031.9,041,621,+041.3,015,00000
2024-03-08 13:00:00,+000010,+000012,+16.6,+033.2,036,620,+042.7,013,00000
2024-03-08 14:00:00,+000014,+000014,+16.6,+033.8,034,619,+043.9,012,00000
2024-03-08 15:00:00,+000011,+000010,+16.6,+033.7,033,619,+044.1,012,00000
2024-03-08 16:00:00,+000008,+000009,+16.7,+033.1,035,619,+043.6,012,00000
2024-03-08 17:00:00,+000005,+000010,+16.7,+032.3,037,619,+042.5,013,00000
2024-03-08 18:00:00,+000017,+000018,+16.7,+030.8,041,619,+040.4,015,00000
2024-03-08 19:00:00,+000021,+000029,+16.6,+029.9,047,620,+038.7,018,00000
2024-03-08 20:00:00,+000028,+000025,+16.6,+029.1,050,620,+037.9,019,00000
2024-03-08 21:00:00,+000019,+000017,+16.6,+028.2,053,621,+037.0,020,00000
2024-03-08 22:00:00,+000019,+000017,+16.6,+027.2,058,621,+036.1,022,00000
2024-03-08 23:00:00,+000016,+000018,+16.6,+026.0,066,621,+035.5,024,00000
2024-03-09 00:00:00,+000011,+000007,+16.7,+024.5,075,621,+034.1,028,00000
2024-03-09 01:00:00,+000013,+000015,+16.7,+024.0,077,620,+033.6,028,00000
2024-03-09 02:00:00,+000011,+000009,+16.7,+022.9,086,620,+032.2,032,00000
2024-03-09 03:00:00,+000012,+000008,+16.7,+022.5,089,620,+031.6,033,00000
2024-03-09 04:00:00,+000007,+000009,+16.6,+022.4,090,620,+031.5,034,00000
2024-03-09 05:00:00,+000009,+000009,+16.6,+022.6,090,621,+032.1,033,00000
2024-03-09 12:00:00,+099999,+000003,+16.2,+030.8,046,621,+030.3,030,00384
2024-03-09 13:00:00,+053335,+000006,+16.6,+031.2,045,620,+036.1,022,00000
2024-03-09 18:00:00,+099999,-000014,+14.5,+028.7,050,619,+027.5,033,00384
2024-03-09 19:00:00,+099999,+000009,+16.6,+028.2,053,620,+029.5,031,00000
2024-03-09 20:00:00,+001683,+000021,+16.6,+027.1,060,620,+034.1,026,00000
2024-03-09 21:00:00,+000018,+000019,+16.6,+025.8,066,621,+034.7,026,00000
2024-03-09 22:00:00,+000017,+000013,+16.6,+025.1,067,621,+034.8,024,00000
2024-03-09 23:00:00,+000011,+000014,+16.6,+024.6,070,621,+034.8,025,00000
2024-03-10 00:00:00,+000018,+000016,+16.6,+024.7,072,621,+035.1,025,00000
2024-03-10 01:00:00,+000014,+000011,+16.7,+024.6,073,621,+034.9,026,00000
2024-03-10 02:00:00,+000012,+000014,+16.6,+024.2,075,620,+034.4,026,00000
2024-03-10 03:00:00,+000014,+000014,+16.6,+023.8,077,620,+034.0,027,00000
2024-03-10 04:00:00,+000019,+000016,+16.6,+023.4,080,621,+033.8,028,00000
2024-03-10 05:00:00,+000018,+000017,+16.6,+023.0,082,621,+033.2,029,00000
2024-03-10 06:00:00,+000016,+000012,+16.6,+022.6,087,621,+032.8,031,00000
2024-03-10 18:00:00,+099999,+000033,+15.3,+028.8,048,620,+027.0,034,00384
2024-03-10 19:00:00,+090000,+000006,+16.6,+028.2,051,620,+029.7,030,00000
2024-03-10 20:00:00,+000017,+000019,+16.6,+027.7,054,621,+033.9,024,00000
2024-03-10 21:00:00,+000015,+000016,+16.6,+027.0,056,621,+034.8,023,00000
2024-03-10 22:00:00,+000019,+000020,+16.6,+026.3,059,622,+034.9,023,00000
2024-03-10 23:00:00,+000022,+000022,+16.6,+025.6,061,622,+034.7,023,00000
2024-03-11 00:00:00,+000021,+000021,+16.6,+024.8,064,622,+034.3,023,00000
2024-03-11 01:00:00,+000020,+000020,+16.6,+024.2,065,622,+033.7,024,00000
2024-03-11 02:00:00,+000018,+000016,+16.6,+024.0,066,622,+033.2,025,00000
2024-03-11 03:00:00,+000013,+000013,+16.6,+023.7,067,621,+033.2,025,00000
2024-03-11 04:00:00,+000014,+000014,+16.7,+023.0,071,622,+032.7,026,00000
2024-03-11 05:00:00,+000017,+000018,+16.6,+022.3,080,622,+032.0,029,00000
2024-03-11 06:00:00,+000016,+000021,+16.6,+022.0,082,622,+031.5,030,00000
2024-03-11 08:00:00,+099999,-000004,+16.2,+024.5,076,623,+025.5,046,00384
